host_id,host_response_rate,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
501999278,100,3095.0,80.6,5.0,1.0,1125.0,1.0,1.0,1.0,1125.0,30,58,88,333,0.0,0.0,0.0,184,0.0,0,157.0,0.0,6.0,0.0
501999278,100,3095.0,80.6,5.0,1.0,1125.0,1.0,1.0,1.0,1125.0,30,58,88,333,0.0,0.0,0.0,184,0.0,0,157.0,0.0,6.0,0.0
514744168,100,9.0,9.0,6.0,30.0,365.0,1.0,30.0,365.0,365.0,1,1,1,70,18.0,18.0,0.0,1,5.0,255,9.0,9.0,0.0,0.0
514744168,100,9.0,9.0,4.0,30.0,365.0,4.0,30.0,365.0,365.0,0,6,25,94,19.0,16.0,1.0,25,10.0,255,9.0,9.0,0.0,0.0
566993766,100,5.0,8.0,2.0,1.0,365.0,1.0,3.0,365.0,365.0,29,59,89,314,4.0,3.0,0.0,197,4.0,38,5.0,0.0,5.0,0.0
1354796,100,17.0,27.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,28,56,84,353,2.0,0.0,0.0,186,2.0,0,17.0,2.0,15.0,0.0
17775359,99,100.0,118.0,8.0,26.8,730.0,26.7,180.0,730.0,730.0,0,16,46,321,1.0,1.0,0.0,154,1.0,255,88.0,88.0,0.0,0.0
564663178,100,1.0,1.0,2.0,1.0,365.0,1.0,1.0,28.0,731.0,29,59,89,109,14.0,5.0,0.0,109,12.0,64,1.0,0.0,1.0,0.0
288195109,0,3.0,3.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,266,0.0,0.0,0.0,197,0.0,0,3.0,3.0,0.0,0.0
7816916,0,1.0,5.0,2.0,31.0,90.0,31.0,31.0,90.0,90.0,0,0,20,32,1.0,1.0,0.0,32,1.0,62,1.0,1.0,0.0,0.0
562233935,92,35.0,45.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,29,59,239,0.0,0.0,0.0,167,0.0,0,35.0,0.0,35.0,0.0
9293730,100,51.0,69.0,6.0,30.0,365.0,30.0,30.0,1125.0,1125.0,7,17,47,322,4.0,3.0,0.0,155,3.0,180,49.0,49.0,0.0,0.0
563247594,89,15.0,21.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,13,43,223,0.0,0.0,0.0,151,0.0,0,15.0,10.0,5.0,0.0
563247594,89,15.0,21.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,13,43,223,0.0,0.0,0.0,151,0.0,0,15.0,10.0,5.0,0.0
568439622,100,2.0,4.0,4.0,3.0,365.0,3.0,3.0,365.0,365.0,16,37,59,92,19.0,17.0,2.0,68,12.0,218,2.0,2.0,0.0,0.0
200239515,96,280.0,316.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,231.0,4.0,227.0,0.0
200239515,96,280.0,316.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,231.0,4.0,227.0,0.0
448326434,100,27.0,44.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,5,32,44,217,2.0,1.0,0.0,74,1.0,60,26.0,26.0,0.0,0.0
107434423,99,55.6,80.6,2.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,0,0,15,290,0.0,0.0,0.0,123,0.0,0,31.0,11.0,0.0,0.0
107434423,99,55.6,80.6,2.0,31.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,31.0,11.0,0.0,0.0
107434423,99,55.6,80.6,4.0,31.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,246,0.0,0.0,0.0,79,0.0,0,31.0,11.0,0.0,0.0
107434423,99,55.6,80.6,2.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,6,6,12,287,0.0,0.0,0.0,120,0.0,0,31.0,11.0,0.0,0.0
61391963,100,182.0,359.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,3,17,292,1.0,1.0,0.0,125,1.0,60,141.0,141.0,0.0,0.0
401202937,100,69.0,75.0,3.0,1.0,365.0,1.0,1.0,10.0,365.0,22,52,77,227,11.0,8.0,1.0,177,4.0,102,69.0,0.0,69.0,0.0
562233935,92,35.0,45.0,2.0,59.0,365.0,30.0,59.0,365.0,365.0,0,29,59,239,0.0,0.0,0.0,167,0.0,0,35.0,0.0,35.0,0.0
2867137,100,89.0,117.0,4.0,30.0,730.0,30.0,30.0,730.0,730.0,2,32,62,337,0.0,0.0,0.0,170,0.0,0,85.0,85.0,0.0,0.0
562233935,92,35.0,45.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,29,59,239,0.0,0.0,0.0,167,0.0,0,35.0,0.0,35.0,0.0
562233935,92,35.0,45.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,29,59,239,1.0,0.0,0.0,167,1.0,0,35.0,0.0,35.0,0.0
562233935,92,35.0,45.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,2.0,2.0,0.0,197,0.0,120,35.0,0.0,35.0,0.0
562233935,92,35.0,45.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,29,59,239,0.0,0.0,0.0,167,0.0,0,35.0,0.0,35.0,0.0
562233935,92,35.0,45.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,29,59,239,0.0,0.0,0.0,167,0.0,0,35.0,0.0,35.0,0.0
162280872,100,259.0,406.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,0,7,37,312,0.0,0.0,0.0,145,0.0,0,237.0,237.0,0.0,0.0
25766360,100,3.0,3.0,1.0,30.0,120.0,30.0,30.0,120.0,120.0,0,0,29,304,3.0,2.0,0.0,137,2.0,120,3.0,0.0,3.0,0.0
556115366,99,10.0,17.0,4.0,1.0,365.0,1.0,1.0,365.0,365.0,24,53,83,191,67.0,64.0,0.2,191,33.0,255,10.0,0.0,10.0,0.0
556115366,99,10.0,17.0,4.0,1.0,365.0,1.0,1.0,365.0,365.0,27,57,87,195,43.0,29.0,0.0,195,37.0,255,10.0,0.0,10.0,0.0
556115366,99,10.0,17.0,3.0,1.0,365.0,1.0,1.0,365.0,365.0,21,50,80,188,102.0,3.0,0.2,188,35.0,255,10.0,0.0,10.0,0.0
469233712,100,1.0,1.0,2.0,2.0,31.0,1.0,2.0,31.0,31.0,1,7,14,231,44.0,44.0,0.2,67,21.0,255,1.0,0.0,1.0,0.0
17425386,100,1.0,1.0,2.0,1.0,60.0,1.0,1.0,60.0,60.0,0,0,0,0,24.0,22.0,4.0,0,3.0,255,1.0,1.0,0.0,0.0
566993766,100,5.0,8.0,2.0,1.0,365.0,1.0,3.0,365.0,365.0,26,51,81,248,1.0,1.0,0.0,189,1.0,13,5.0,0.0,5.0,0.0
566993766,100,5.0,8.0,4.0,1.0,365.0,1.0,3.0,365.0,365.0,29,59,89,256,11.0,10.0,1.0,197,7.0,128,5.0,0.0,5.0,0.0
566993766,100,5.0,8.0,4.0,1.0,365.0,1.0,3.0,365.0,365.0,29,59,89,305,0.0,0.0,0.0,197,0.0,0,5.0,0.0,5.0,0.0
394333507,100,5.0,7.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,29,56,86,361,36.0,26.0,1.0,194,29.0,255,2.0,0.0,2.0,0.0
567236359,100,5.0,6.0,3.0,1.0,28.0,1.0,28.0,28.0,28.0,24,54,84,192,3.0,1.0,0.0,192,3.0,13,5.0,0.0,5.0,0.0
567236359,100,5.0,6.0,2.0,1.0,28.0,1.0,28.0,28.0,28.0,25,52,82,190,0.0,0.0,0.0,190,0.0,0,5.0,0.0,5.0,0.0
567236359,100,5.0,6.0,3.0,1.0,28.0,1.0,28.0,28.0,28.0,18,38,58,162,1.0,1.0,0.0,162,0.0,13,5.0,0.0,5.0,0.0
567236359,100,5.0,6.0,3.0,1.0,28.0,1.0,28.0,28.0,28.0,17,41,66,169,0.0,0.0,0.0,169,0.0,0,5.0,0.0,5.0,0.0
51501835,35,181.0,199.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,8,188,1.0,1.0,0.0,116,1.0,60,180.0,180.0,0.0,0.0
288195109,0,3.0,3.0,8.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,3.0,3.0,0.0,0.0
338424773,100,1.0,1.0,2.0,1.0,29.0,1.0,1.0,29.0,29.0,14,32,42,215,39.0,37.0,1.0,143,33.0,255,1.0,1.0,0.0,0.0
24673273,100,1.0,3.0,2.0,30.0,200.0,30.0,30.0,200.0,200.0,0,15,45,225,5.0,5.0,1.0,153,2.0,255,1.0,1.0,0.0,0.0
533234561,99,691.0,1212.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,15,45,320,0.0,0.0,0.0,153,0.0,0,280.0,27.0,253.0,0.0
305240193,100,34.0,1524.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,11,11,11,104,0.0,0.0,0.0,11,0.0,0,23.0,0.0,23.0,0.0
305240193,100,34.0,1524.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,93,0.0,0.0,0.0,0,0.0,0,23.0,0.0,23.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,2,4,13,178,2.0,2.0,0.0,106,1.0,120,155.0,155.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,1,1,1,166,5.0,5.0,1.0,94,2.0,255,155.0,155.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,0,0,30,210,5.0,4.0,0.0,138,4.0,240,155.0,155.0,0.0,0.0
107434423,99,55.6,80.6,2.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,6,36,66,341,0.0,0.0,0.0,174,0.0,0,31.0,11.0,0.0,0.0
567236359,100,5.0,6.0,2.0,1.0,28.0,1.0,28.0,28.0,28.0,15,35,63,167,4.0,4.0,0.0,167,3.0,51,5.0,0.0,5.0,0.0
107434423,99,55.6,80.6,4.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,1,17,47,262,0.0,0.0,0.0,95,0.0,0,31.0,11.0,0.0,0.0
481452777,98,18.0,19.0,2.6,1.0,365.0,1.0,5.0,365.0,365.0,10,20,43,297,8.0,7.0,1.0,131,4.0,90,17.0,17.0,0.0,0.0
315351705,100,2.0,2.0,6.0,2.0,365.0,2.0,2.0,365.0,365.0,15,29,44,315,32.0,30.0,2.0,148,21.0,255,2.0,1.0,1.0,0.0
124028462,83,16.0,30.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,1.0,0.0,0.0,197,1.0,0,12.0,0.0,12.0,0.0
45735004,100,14.0,15.0,4.0,1.0,365.0,1.0,1.0,365.0,365.0,22,52,82,172,10.0,10.0,4.0,172,0.0,128,5.0,5.0,0.0,0.0
565593480,99,3.0,10.0,4.0,1.0,21.0,1.0,1.0,21.0,21.0,0,0,0,61,67.0,3.0,0.0,0,28.0,255,3.0,0.0,3.0,0.0
30839692,100,2.0,7.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,77,1.0,1.0,0.0,0,1.0,60,2.0,0.0,2.0,0.0
559997264,90,15.0,16.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,6,36,311,1.0,1.0,0.0,144,1.0,60,15.0,0.0,13.0,0.0
566867118,100,1.0,1.0,2.0,1.0,365.0,1.0,1.0,28.0,731.0,29,59,89,114,24.0,18.0,1.0,114,17.0,230,1.0,0.0,1.0,0.0
51501835,35,181.0,199.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,20,50,80,260,3.0,1.0,0.0,188,2.0,60,180.0,180.0,0.0,0.0
51501835,35,181.0,199.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,15,45,75,255,1.0,0.0,0.0,183,1.0,0,180.0,180.0,0.0,0.0
27181542,97,85.0,131.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,1,15,45,320,0.0,0.0,0.0,153,0.0,0,85.0,85.0,0.0,0.0
183573814,100,5.0,5.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,138,0.0,0.0,0.0,138,0.0,0,2.0,0.0,2.0,0.0
536808429,100,16.0,33.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,16.0,0.0,16.0,0.0
98868983,0,5.0,5.0,1.0,30.0,180.0,30.0,30.0,180.0,180.0,29,59,89,364,0.0,0.0,0.0,197,0.0,0,5.0,0.0,4.0,1.0
98868983,0,5.0,5.0,1.0,30.0,180.0,30.0,30.0,180.0,180.0,29,59,89,364,0.0,0.0,0.0,197,0.0,0,5.0,0.0,4.0,1.0
51501835,35,181.0,199.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,1,14,44,224,1.0,1.0,0.0,152,0.0,60,180.0,180.0,0.0,0.0
7336289,100,2.0,2.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,3,3,3,167,3.0,2.0,0.0,95,3.0,120,2.0,0.0,2.0,0.0
558846348,0,1.0,2.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,30,60,90,365,2.0,0.0,0.0,198,2.0,0,1.0,1.0,0.0,0.0
566872036,100,1.0,1.0,2.0,1.0,365.0,1.0,1.0,28.0,731.0,30,56,86,111,34.0,23.0,3.0,111,14.0,255,1.0,0.0,1.0,0.0
3562479,0,1.0,1.0,1.0,30.0,62.0,30.0,30.0,62.0,62.0,10,40,70,70,0.0,0.0,0.0,70,0.0,0,1.0,0.0,1.0,0.0
224047081,100,17.0,21.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,25,55,330,2.0,2.0,0.0,163,0.0,120,15.0,12.0,3.0,0.0
107434423,99,55.6,80.6,4.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,0,0,0,168,0.0,0.0,0.0,1,0.0,0,31.0,11.0,0.0,0.0
559997264,90,15.0,16.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,17,47,77,352,0.0,0.0,0.0,185,0.0,0,15.0,0.0,13.0,0.0
61391963,100,182.0,359.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,24,299,2.0,2.0,0.0,132,0.0,120,141.0,141.0,0.0,0.0
559997264,90,15.0,16.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,17,47,77,352,0.0,0.0,0.0,185,0.0,0,15.0,0.0,13.0,0.0
401202937,100,69.0,75.0,4.0,1.0,365.0,1.0,1.0,10.0,365.0,26,56,86,244,12.0,10.0,0.0,194,10.0,128,69.0,0.0,69.0,0.0
449529549,100,3.0,3.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,265,1.0,1.0,0.0,98,1.0,60,3.0,3.0,0.0,0.0
107434423,99,55.6,80.6,2.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,0,0,0,192,0.0,0.0,0.0,25,0.0,0,31.0,11.0,0.0,0.0
107434423,99,55.6,80.6,2.0,31.0,1125.0,30.0,28.0,1125.0,1125.0,0,0,0,17,0.0,0.0,0.0,0,0.0,0,31.0,11.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,2,15,19,124,5.0,3.0,0.0,52,5.0,180,155.0,155.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,0,4,4,248,6.0,5.0,1.0,81,4.0,255,155.0,155.0,0.0,0.0
7245581,100,18.0,26.0,2.0,70.0,730.0,70.0,28.0,730.0,730.0,28,58,88,363,0.0,0.0,0.0,196,0.0,0,17.0,17.0,0.0,0.0
567253349,0,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,28,58,88,363,0.0,0.0,0.0,196,0.0,0,1.0,1.0,0.0,0.0
502180749,100,1.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,5,35,65,340,5.0,4.0,1.0,173,3.0,240,1.0,1.0,0.0,0.0
35483886,100,35.0,93.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,14,289,0.0,0.0,0.0,122,0.0,0,14.0,0.0,14.0,0.0
546312754,100,1.0,1.0,2.0,1.0,365.0,1.0,1.0,28.0,731.0,8,8,8,8,29.0,25.0,1.0,8,9.0,255,1.0,0.0,1.0,0.0
12638872,0,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,1.0,0.0,1.0,0.0
501999278,100,3095.0,80.6,6.0,1.0,1125.0,1.0,3.0,3.0,1125.0,23,52,80,238,2.0,2.0,0.0,152,2.0,26,157.0,0.0,6.0,0.0
501999278,100,3095.0,80.6,8.0,1.0,1125.0,1.0,3.0,3.0,1125.0,23,52,77,232,1.0,1.0,0.0,146,1.0,13,157.0,0.0,6.0,0.0
291033670,96,31.0,33.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,24,299,0.0,0.0,0.0,132,0.0,0,31.0,0.0,28.0,0.0
291033670,96,31.0,33.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,171,0.0,0.0,0.0,4,0.0,0,31.0,0.0,28.0,0.0
293264001,100,7.0,12.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,16,46,76,351,1.0,1.0,1.0,184,0.0,60,7.0,0.0,7.0,0.0
394283627,100,5.0,6.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,16,46,76,256,0.0,0.0,0.0,184,0.0,0,2.0,2.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,0,0,30,305,3.0,3.0,1.0,138,2.0,180,155.0,155.0,0.0,0.0
162280872,100,259.0,406.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,1,1,24,299,0.0,0.0,0.0,132,0.0,0,237.0,237.0,0.0,0.0
558446111,100,11.0,11.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,14,194,1.0,1.0,0.0,122,1.0,60,11.0,0.0,11.0,0.0
560547119,100,11.0,14.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,17,47,77,352,0.0,0.0,0.0,185,0.0,0,11.0,0.0,11.0,0.0
560547119,100,11.0,14.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,17,47,77,352,0.0,0.0,0.0,185,0.0,0,11.0,0.0,11.0,0.0
232509724,100,4.0,6.0,6.0,1.0,365.0,1.0,4.0,365.0,365.0,13,38,68,181,81.0,62.0,4.0,176,60.0,255,1.0,1.0,0.0,0.0
52862385,100,6.0,6.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,29,0.0,0.0,0.0,29,0.0,0,6.0,4.0,2.0,0.0
52862385,100,6.0,6.0,2.0,30.0,180.0,30.0,30.0,180.0,180.0,0,15,45,320,0.0,0.0,0.0,153,0.0,0,6.0,4.0,2.0,0.0
249297875,100,1.0,2.0,2.0,3.0,28.0,2.0,3.0,28.0,28.0,0,1,16,117,8.0,8.0,1.0,114,0.0,102,1.0,1.0,0.0,0.0
465866457,98,63.0,207.0,2.6,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,12.0,12.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,0,6,6,228,5.0,5.0,0.0,61,3.0,255,155.0,155.0,0.0,0.0
555167311,0,1.0,1.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,28,58,88,88,0.0,0.0,0.0,88,0.0,0,1.0,1.0,0.0,0.0
35483886,100,35.0,93.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,14,289,0.0,0.0,0.0,122,0.0,0,14.0,0.0,14.0,0.0
78125784,0,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,1.0,1.0,0.0,0.0
9218275,0,1.0,1.0,8.0,30.0,365.0,30.0,30.0,365.0,365.0,16,46,48,48,0.0,0.0,0.0,48,0.0,0,1.0,1.0,0.0,0.0
2317874,71,2.0,4.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,14,122,3.0,3.0,0.0,122,2.0,180,2.0,0.0,2.0,0.0
561181371,92,1.0,1.0,2.0,3.0,365.0,1.0,3.0,365.0,365.0,1,10,19,86,48.0,38.0,2.0,74,30.0,255,1.0,0.0,1.0,0.0
2317874,71,2.0,4.0,2.0,30.0,180.0,30.0,30.0,180.0,180.0,0,0,0,92,2.0,1.0,0.0,92,1.0,60,2.0,0.0,2.0,0.0
23896199,100,2.0,3.0,3.0,30.0,60.0,30.0,30.0,60.0,60.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,1.0,1.0,0.0,0.0
86233928,0,2.0,2.0,4.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,87,2.0,1.0,0.0,15,2.0,60,2.0,1.0,1.0,0.0
118395230,0,1.0,3.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,21,51,231,1.0,1.0,0.0,159,1.0,60,1.0,1.0,0.0,0.0
514744168,100,9.0,9.0,4.0,30.0,365.0,1.0,30.0,365.0,365.0,5,6,26,67,29.0,27.0,2.0,26,16.0,255,9.0,9.0,0.0,0.0
35491667,95,162.0,177.0,1.0,30.0,175.0,30.0,30.0,175.0,175.0,0,0,3,231,5.0,4.0,1.0,64,2.0,240,155.0,155.0,0.0,0.0
27181542,97,85.0,131.0,6.0,30.0,365.0,30.0,30.0,365.0,365.0,0,28,58,333,0.0,0.0,0.0,166,0.0,0,85.0,85.0,0.0,0.0
51501835,35,181.0,199.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,25,205,0.0,0.0,0.0,133,0.0,0,180.0,180.0,0.0,0.0
61391963,100,182.0,359.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,30,305,5.0,4.0,0.0,138,3.0,240,141.0,141.0,0.0,0.0
61391963,100,182.0,359.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,3.0,2.0,0.0,0,2.0,120,141.0,141.0,0.0,0.0
290343,100,3.0,5.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,0.0
19303369,99,305.0,359.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,17,32,32,32,1.0,0.0,0.0,32,1.0,0,254.0,6.0,248.0,0.0
19303369,99,305.0,359.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,12,27,27,27,0.0,0.0,0.0,27,0.0,0,254.0,6.0,248.0,0.0
146345538,100,21.0,21.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,27,57,87,267,0.0,0.0,0.0,195,0.0,0,21.0,4.0,17.0,0.0
560547119,100,11.0,14.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,17,47,77,352,1.0,0.0,0.0,185,1.0,0,11.0,0.0,11.0,0.0
268218366,100,2.0,2.0,2.0,2.0,10.0,2.0,2.0,10.0,10.0,23,45,72,81,49.0,45.0,4.0,81,29.0,255,2.0,0.0,2.0,0.0
556115366,99,10.0,17.0,3.0,1.0,365.0,1.0,1.0,365.0,365.0,27,57,87,195,29.0,26.0,0.0,195,10.0,255,10.0,0.0,10.0,0.0
492711196,100,10.0,10.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,16,46,76,256,0.0,0.0,0.0,184,0.0,0,10.0,10.0,0.0,0.0
556115366,99,10.0,17.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,27,57,87,195,47.0,44.0,0.2,195,14.0,255,10.0,0.0,10.0,0.0
536808429,100,16.0,33.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,16.0,0.0,16.0,0.0
536808429,100,16.0,33.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,15,45,75,255,2.0,1.0,0.0,183,2.0,60,16.0,0.0,16.0,0.0
568284690,100,1.0,1.0,2.0,2.0,24.0,2.0,2.0,24.0,24.0,7,19,39,185,73.0,57.0,1.0,113,54.0,255,1.0,1.0,0.0,0.0
42325550,100,1.0,1.0,2.0,30.0,120.0,30.0,30.0,1125.0,1125.0,8,38,68,343,3.0,3.0,0.0,176,2.0,180,1.0,1.0,0.0,0.0
971075,100,6.0,15.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,14,104,6.0,6.0,0.0,104,4.0,255,2.0,1.0,1.0,0.0
153141476,100,3.0,5.0,2.0,30.0,365.0,30.0,30.0,1125.0,1125.0,30,60,90,270,1.0,1.0,1.0,198,0.0,60,2.0,0.0,2.0,0.0
7137049,100,2.0,2.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,1.0,1.0,0.0,0,1.0,60,2.0,0.0,2.0,0.0
457454581,100,4.0,6.0,6.0,30.0,365.0,30.0,30.0,365.0,365.0,0,2,32,122,2.0,1.0,0.0,122,1.0,60,4.0,1.0,3.0,0.0
204704622,86,294.0,306.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,215.0,2.0,213.0,0.0
204704622,86,294.0,306.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,16,31,31,31,0.0,0.0,0.0,31,0.0,0,215.0,2.0,213.0,0.0
25222059,0,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,1.0,0.0,1.0,0.0
204704622,86,294.0,306.0,1.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,215.0,2.0,213.0,0.0
465866457,98,63.0,207.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,12.0,12.0,0.0,0.0
465866457,98,63.0,207.0,2.6,30.0,365.0,30.0,30.0,365.0,365.0,30,60,90,270,0.0,0.0,0.0,198,0.0,0,12.0,12.0,0.0,0.0
465866457,98,63.0,207.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,29,59,89,269,0.0,0.0,0.0,197,0.0,0,12.0,12.0,0.0,0.0
567282435,100,19.0,23.0,8.0,30.0,365.0,30.0,30.0,1125.0,1125.0,2,17,17,124,2.0,2.0,1.0,31,0.0,120,4.0,4.0,0.0,0.0
538145202,100,3.0,6.0,2.0,2.0,365.0,2.0,2.0,365.0,365.0,23,53,82,159,18.0,16.0,2.0,159,7.0,205,3.0,3.0,0.0,0.0
538145202,100,3.0,6.0,3.0,2.0,365.0,1.0,2.0,365.0,365.0,13,40,66,141,3.0,3.0,2.0,141,1.0,38,3.0,3.0,0.0,0.0
508184140,100,2.0,2.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,227,4.0,4.0,0.0,60,2.0,240,2.0,2.0,0.0,0.0
562226883,100,1.0,1.0,2.0,1.0,365.0,1.0,1.0,28.0,731.0,20,20,20,20,1.0,0.0,0.0,20,1.0,0,1.0,0.0,1.0,0.0
2867137,100,89.0,117.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,0,3,33,308,0.0,0.0,0.0,141,0.0,0,85.0,85.0,0.0,0.0
